时间,收盘点位,市值(元),流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点,PE-TTM 50%分位点,PE-TTM 20%分位点
2021-07-21,33795.2645,6603316321370.81,6271333304375,39.5927,0.8164,38.931,29.8311,21.5638
2021-07-20,34029.1316,6651831774491.509,6316678674442,39.8836,0.8269,38.9206,29.83,21.5638
2021-07-19,33937.6015,6630804928887.279,6298830124990,39.7576,0.821,38.9085,29.8258,21.5638
2021-07-16,33836.3733,6609310391128.49,6270265023951,39.6287,0.8171,38.9072,29.8216,21.5638
2021-07-15,34478.3384,6735967528427.54,6390798732427,40.3881,0.8449,38.9072,29.8161,21.5354
2021-07-14,33864.7282,6609665143844.041,6268022288687,39.6308,0.8179,38.886,29.8106,21.5354
2021-07-13,33974.0822,6626734180344.6,6280357319875,39.7332,0.8205,38.8748,29.81,21.5354
2021-07-12,33372.3871,6497857377209.261,6154646728941,38.9604,0.8029,38.8745,29.8095,21.5354
2021-07-09,33178.8343,6452188084059.59,6114479544371,38.6866,0.7972,38.8025,29.8077,21.5354
2021-07-08,33694.1483,6570509145863.229,6224919352498,39.396,0.8133,38.8745,29.8059,21.5327
2021-07-07,34348.906,6690510437917.83,6335834467814,40.1156,0.837,38.8025,29.7964,21.5327
2021-07-06,34243.6707,6670665423059.62,6311940600442,39.9966,0.8305,38.7861,29.7869,21.5327
2021-07-05,34255.9265,6678976012454.84,6320780489365,40.0464,0.8328,38.7669,29.7772,21.5327
2021-07-02,34613.7239,6741575712366.939,6382278742692,40.4217,0.8462,38.7655,29.7675,21.5327
2021-07-01,35908.8487,7005579322831.96,6636746972807,42.0047,0.8873,38.7655,29.7628,21.5212
2021-06-30,35493.4535,6920261125946.309,6550385900430,41.4931,0.8738,38.7268,29.7582,21.5212
2021-06-29,35498.8212,6914821896867.36,6543330057618,41.4605,0.8731,38.7034,29.7581,21.5212
2021-06-28,36144.6807,7040030779773.311,6664936554698,42.2112,0.8904,38.702,29.7579,21.5212
2021-06-25,35652.7048,6947123678844.971,6585016662217,41.6542,0.8798,38.692,29.7557,21.5212
2021-06-24,35040.5871,6820889855641.261,6471119686869,40.8973,0.8586,38.692,29.7534,21.51
2021-06-23,34732.2885,6760275722297.949,6409392554830,40.5339,0.8509,38.691,29.7518,21.51
2021-06-22,35319.7272,6885867022335.139,6537339710221,41.2869,0.8691,38.6721,29.7502,21.51
2021-06-21,35258.4441,6867420776708.16,6523855417494,41.1763,0.8655,38.662,29.7485,21.51
2021-06-18,35480.1072,6912477242837.549,6558029421414,41.4464,0.8735,38.653,29.7468,21.51
2021-06-17,36233.1249,7058527813002.71,6697421002894,42.3221,0.8917,38.653,29.742,21.5008
2021-06-16,36185.9144,7045983174910.72,6683637358004,42.2469,0.8913,38.6502,29.7372,21.5008
2021-06-15,36637.319,7135441138018.741,6768319701175,42.7833,0.899,38.642,29.7293,21.5008
2021-06-11,36800.6495,7233650780364.878,6862048216600,42.4336,0.8942,38.5906,29.7213,21.5008
2021-06-10,37641.6991,7402645333650.402,7021143150400,43.425,0.908,38.5897,29.7195,21.5008
2021-06-09,37187.3392,7305847887732.09,6921406055870,42.8571,0.9009,38.5897,29.7178,21.5
2021-06-08,36965.8039,7269897593618.26,6888396875322,42.6462,0.8986,38.5865,29.7149,21.5
2021-06-07,38275.5238,7540017261512.9,7144722391343,44.2308,0.9177,38.5747,29.712,21.5
2021-06-04,38384.4586,7533012241165.18,7137222301892,44.1897,0.9174,38.564,29.7071,21.5
2021-06-03,37992.1333,7451854257521.7,7035712359073,43.7136,0.9117,38.5631,29.7023,21.5
2021-06-02,37958.4851,7444066994972.73,7027226569107,43.6679,0.9108,38.5631,29.6991,21.486
2021-06-01,38302.5364,7511338099808.642,7093643815008,44.0626,0.9164,38.5452,29.6958,21.486
2021-05-31,38015.5778,7447922372369.25,7034788401851,43.6906,0.9117,38.5275,29.6895,21.486
2021-05-28,38049.683,7453608653134.232,7038199247476,43.7239,0.9122,38.5251,29.6832,21.486
2021-05-27,38296.7336,7502308989302.029,7084137582624,44.0096,0.9163,38.5234,29.6789,21.486
2021-05-26,38194.4343,7474978566600.07,7057302607278,43.8493,0.9143,38.5234,29.6746,21.4818
2021-05-25,38269.5044,7486410893616.19,7066989798454,43.9163,0.9148,38.5183,29.6702,21.4818
2021-05-24,36610.4013,7159991065235.049,6748575958427,42.0015,0.8917,38.5125,29.6658,21.4818
2021-05-21,36210.1165,7073016812182.101,6659353766828,41.4913,0.8787,38.4902,29.6609,21.4818
2021-05-20,36638.4227,7149148494746.801,6728707517537,41.9379,0.8902,38.4788,29.6561,21.4818
2021-05-19,36310.9216,7089130510965.529,6673770193588,41.5858,0.8816,38.4788,29.6493,21.4808
2021-05-18,36402.962,7113025824212.57,6695631555419,41.726,0.886,38.4725,29.6425,21.4808
2021-05-17,36456.1331,7121595877408.41,6702284409531,41.7763,0.8868,38.4467,29.64,21.4808
2021-05-14,35607.7729,6956526275432.45,6541812051714,40.808,0.8637,38.4399,29.6375,21.4808
2021-05-13,34883.436,6814096754415.86,6406188117167,39.9724,0.8381,38.4296,29.6329,21.4808
2021-05-12,34991.0133,6829863909262.891,6422797989171,40.0649,0.8425,38.4296,29.6284,21.4779
2021-05-11,34625.3409,6755632573652.75,6351401607231,39.6295,0.8276,38.4199,29.628,21.4779
2021-05-10,33515.8492,6531380755111.97,6132427038401,38.314,0.7976,38.416,29.6276,21.4779
2021-05-07,34178.2624,6649270068037.65,6238724835140,39.0055,0.8142,38.416,29.6227,21.4779
2021-05-06,34774.1793,6767199814719.029,6357389870757,39.6973,0.829,38.4057,29.6178,21.4779
2021-04-30,35852.1506,6976887719933.25,6548841951836,40.9274,0.8658,38.4057,29.6098,21.4708
2021-04-29,36260.428,7053339187865.061,6618487275332,41.5394,0.8803,38.4041,29.6018,21.4708
2021-04-28,35788.7707,6983238829858.38,6561250366128,40.9768,0.8675,38.3926,29.5971,21.4708
2021-04-27,35800.6779,6994263178839,6573609752085,41.7759,0.8864,38.3915,29.5924,21.4708
2021-04-26,35477.6039,6926721335846.76,6505282648462,41.7045,0.8858,38.3541,29.5796,21.4708
2021-04-23,36183.8279,7065811063343.23,6633961826217,42.4543,0.8974,38.3541,29.5668,21.4666
2021-04-22,35416.4644,6913365261938.879,6483853730775,41.6597,0.8857,38.3456,29.5648,21.4666
2021-04-21,35606.0357,6957067017788.73,6527515103929,39.5299,0.8289,38.329,29.5628,21.4666
2021-04-20,35489.7977,6927859483062.88,6502210949816,39.364,0.8249,38.2721,29.5586,21.4666
2021-04-19,35199.6892,6871945050444.331,6455752733682,39.1836,0.8201,38.2693,29.5545,21.4666
2021-04-16,34538.7788,6750818974024.83,6337872299831,38.5125,0.8052,38.2693,29.5528,21.4605
2021-04-15,34174.2797,6676766213169.791,6262585277056,38.09,0.7941,38.2654,29.5512,21.4605
2021-04-14,34625.4878,6761718927002.11,6347378946279,38.5747,0.8075,38.2654,29.5463,21.4605
2021-04-13,34414.8355,6714234196314.801,6301483084494,38.2693,0.8005,38.2418,29.5415,21.4605
2021-04-12,34164.032,6667701084709.911,6258029697031,38.088,0.7945,38.2354,29.541,21.4605
2021-04-09,34470.863,6725128374741.261,6311546192657,38.416,0.8031,38.2418,29.5406,21.4569
2021-04-08,35306.5164,6883237114887.811,6467935046779,39.3192,0.8239,38.2354,29.5385,21.4569
2021-04-07,34965.9098,6815270259523.27,6400152110186,38.931,0.8146,38.23,29.5364,21.4569
2021-04-06,36051.1358,7021629695802.7705,6597843081634,40.1097,0.8465,38.2224,29.5357,21.4569
2021-04-02,36399.7672,7098709198312.881,6671729762107,40.55,0.8593,38.2145,29.535,21.4569
2021-04-01,35020.3959,6818761675229.11,6395576775552,38.9509,0.816,38.2145,29.5323,21.4515
2021-03-31,34389.2838,6687394401401.76,6272218052494,38.2005,0.8001,38.2005,29.5296,21.4515
2021-03-30,34917.5962,6793434942690.419,6369968397564,39.3125,0.8236,38.1851,29.5273,21.4515
2021-03-29,34560.1713,6717732155428.271,6298533981514,38.8745,0.814,38.1719,29.5251,21.4515
2021-03-26,34198.6666,6638108639578.238,6225075119918,38.4041,0.8044,38.1711,29.5141,21.4515
2021-03-25,33355.5775,6477899422941.34,6068697551112,37.4773,0.7762,38.1711,29.5031,21.4417
2021-03-24,33585.3825,6520448997400.25,6111837822628,37.7234,0.7863,38.1711,29.5017,21.4417
2021-03-23,33777.0505,6556800611488.73,6145991077545,37.9447,0.7931,38.1711,29.5002,21.4417
2021-03-22,33768.5221,6553971318068.46,6140880065965,37.9283,0.7919,38.1711,29.4966,21.4417
2021-03-19,33809.7401,6567950105719.061,6155803677445,38.0092,0.7939,38.1711,29.493,21.4417
2021-03-18,34862.053,6771121406228.851,6346433452749,39.1849,0.8205,38.1719,29.4916,21.4289
2021-03-17,34192.1576,6636466303721.67,6215287992843,38.4057,0.8046,38.1711,29.4902,21.4289
2021-03-16,33659.9863,6536125297476.609,6129640820926,37.825,0.7898,38.1702,29.4874,21.4289
2021-03-15,32982.3753,6404624505547.15,6000780332486,37.064,0.7645,38.1702,29.4845,21.4289
2021-03-12,34298.3788,6656799708290.32,6238020484551,38.5234,0.8071,38.1702,29.4783,21.4289
2021-03-11,34417.3042,6685940507015,6265827197299,38.692,0.8115,38.1702,29.4722,21.4252
2021-03-10,33269.1818,6459693351601.581,6048287992154,37.3827,0.7748,38.161,29.468,21.4252
2021-03-09,32635.5071,6336645854950.28,5923493041684,36.6706,0.7568,38.161,29.4637,21.4252
2021-03-08,33407.0104,6482764217049.831,6056268537551,37.5162,0.7792,38.161,29.4596,21.4252
2021-03-05,35431.3409,6875177096003.781,6431389946148,39.7871,0.8326,38.161,29.4556,21.4252
2021-03-04,35350.0899,6849256886768.021,6398266738968,39.6371,0.829,38.161,29.451,21.4133
2021-03-03,37176.0306,7196301258789.941,6731806328644,41.6455,0.8845,38.1548,29.4465,21.4133
2021-03-02,36440.2908,7040186706511.021,6582614801689,40.742,0.8617,38.1548,29.4445,21.4133
2021-03-01,37508.6347,7256326748665.51,6792776197977,41.9929,0.8902,38.1361,29.4424,21.4133
2021-02-26,36956.8914,7157951578851.938,6701390784192,41.4236,0.8796,38.1236,29.4388,21.4133
2021-02-25,37909.8142,7340397079075.358,6862666545816,42.4794,0.8967,38.1236,29.4352,21.405
2021-02-24,38341.5362,7431542717588.73,6952114342638,43.0068,0.9036,38.1217,29.4323,21.405
2021-02-23,40131.3075,7782253535350.878,7297509519791,45.0364,0.922,38.099,29.4294,21.405
2021-02-22,40265.8459,7788030822640.41,7297458007085,45.0699,0.9223,38.0922,29.4293,21.405
2021-02-19,42816.754,8296154503309.87,7790497521891,48.0104,0.9304,38.0912,29.4293,21.405
2021-02-18,42317.6429,8230175736477.46,7738162371044,47.6286,0.9304,38.0912,29.4264,21.3983
2021-02-10,43972.016,8573978585146.269,8051773056928,49.6182,0.9315,38.0832,29.4236,21.3983
2021-02-09,42138.8157,8210953413747.99,7704829221996,47.5173,0.9306,38.0794,29.4196,21.3983
2021-02-08,40947.7659,7965523016194.5,7463681593777,46.097,0.927,38.0656,29.4157,21.3983
2021-02-05,40126.4411,7816155315933.42,7329058909141,45.2326,0.9245,38.0569,29.4117,21.3983
2021-02-04,39818.7136,7763040416081.49,7281065101217,44.9252,0.9236,38.0569,29.4078,21.3904
2021-02-03,39048.6521,7601571275044.859,7115220727102,43.9908,0.9169,38.0412,29.398,21.3904
2021-02-02,38613.156,7512237574800.74,7035040181628,43.4738,0.9124,38.04,29.3881,21.3904
2021-02-01,37519.4763,7300164599508.84,6833423418016,42.2466,0.8972,38.0372,29.3872,21.3904
2021-01-29,37455.2301,7278285764383.46,6834251748492,42.1199,0.8954,38.012,29.3864,21.3904
2021-01-28,37292.5694,7240256780193.26,6790408068467,41.8999,0.8927,38.012,29.3859,21.3793
2021-01-27,37864.8706,7328651342656.06,6870563394440,42.4114,0.8996,38.0095,29.3853,21.3793
2021-01-26,38538.4606,7474421470456.28,7013942237569,43.255,0.911,37.9815,29.3796,21.3793
2021-01-25,38971.2233,7560672794483.38,7104954927420,43.7541,0.9146,37.9458,29.3739,21.3793
2021-01-22,37229.0506,7222619874463.03,6781876968213,41.7978,0.8919,37.94,29.3732,21.3793
2021-01-21,37235.1639,7221134802455.58,6779053170084,41.7892,0.8919,37.94,29.3726,21.3725
2021-01-20,36411.3573,7066058661783.5,6630493942542,40.8918,0.8716,37.9396,29.3707,21.3725
2021-01-19,36092.2301,7000582819235.9,6567198475795,40.5129,0.8648,37.9294,29.3689,21.3725
2021-01-18,36932.3381,7166978465441.302,6721832385852,41.4758,0.8854,37.9291,29.3645,21.3725
2021-01-15,37185.154,7228267593327.078,6778335189341,41.8305,0.8924,37.9261,29.3601,21.3725
2021-01-14,37995.1057,7404338659678.15,6943770033559,42.8494,0.9051,37.9261,29.3589,21.3682
2021-01-13,38936.435,7569972906258.69,7098090306530,43.808,0.9147,37.9078,29.3577,21.3682
2021-01-12,39268.8512,7620855743195.149,7143996216255,44.1024,0.9171,37.895,29.356,21.3682
2021-01-11,38291.9806,7433121972031.94,6962142104972,43.016,0.908,37.8847,29.3543,21.3682
2021-01-08,39415.3768,7644511980273.8,7149202301592,44.2393,0.9183,37.8742,29.353,21.3682
2021-01-07,40624.6645,7863630537635.971,7355957611690,45.5074,0.9253,37.8742,29.3516,21.365
2021-01-06,39994.3593,7737308645967.01,7229939482167,44.7763,0.9225,37.8711,29.3455,21.365
2021-01-05,39500.9119,7631846776496.021,7126327838916,44.166,0.9185,37.8708,29.3395,21.365
2021-01-04,37598.9525,7287004264202.731,6815884894388,42.1704,0.8988,37.8372,29.3369,21.365
2020-12-31,36562.6422,7122550119485.63,6673643042094,41.2187,0.8817,37.8284,29.3343,21.365
2020-12-30,35900.0175,6988735715456.979,6543975647101,40.4443,0.8664,37.8284,29.3263,21.3619
2020-12-29,35039.6009,6829224820512.761,6389736622713,39.5212,0.8384,37.8203,29.3183,21.3619
2020-12-28,35407.0245,6891670228571.73,6446717281895,39.8826,0.8472,37.8024,29.31,21.3619
2020-12-25,34421.2674,6717524483279.801,6280672442334,38.8748,0.8246,37.802,29.3017,21.3619
2020-12-24,34303.5289,6685776259166.33,6248251189609,38.691,0.8224,37.7996,29.2947,21.3619
2020-12-23,34523.9806,6723136101169.65,6286570113037,38.9072,0.8251,37.7996,29.2878,21.35
2020-12-22,34666.1053,6765194039455.319,6327871147379,39.1506,0.8308,37.7726,29.2876,21.35
2020-12-21,34548.8605,6725450860157.961,6285273230357,38.9206,0.8259,37.7478,29.2874,21.35
2020-12-18,34177.3217,6663828843693.381,6224892712199,38.564,0.8207,37.7258,29.285,21.35
2020-12-17,34534.7925,6738109784892.281,6291448126644,38.9939,0.8276,37.7198,29.2826,21.35
2020-12-16,34046.1062,6651070527380.03,6205847195066,38.4902,0.8193,37.7198,29.2668,21.3463
2020-12-15,33682.736,6573484808573.221,6131852632561,38.0412,0.8086,37.7121,29.251,21.3463
2020-12-14,33832.6296,6603435046813.651,6159456619706,38.2145,0.814,37.7113,29.237,21.3463
2020-12-11,33164.729,6279025872639.501,5918517678526,36.9976,0.7764,37.7084,29.223,21.3463
2020-12-10,33359.5171,6311613406347.391,5948299189219,37.1896,0.7825,37.7084,29.2229,21.3463
2020-12-09,33381.3157,6302178601871.95,5937103322237,37.134,0.7809,37.7113,29.2228,21.3445
2020-12-08,33692.3775,6353508529853.181,5981912163072,37.4364,0.7891,37.7113,29.2205,21.3445
2020-12-07,33365.6082,6281707953575.21,5917565446552,37.0134,0.7777,37.7113,29.2182,21.3445
2020-12-04,33092.6951,6235813813209.7,5872865614988,36.743,0.7715,37.7113,29.2092,21.3445
2020-12-03,32362.4962,6086991799053.51,5728664045115,35.8661,0.7482,37.7113,29.2003,21.3445
2020-12-02,32094.6009,6028242031012.889,5672470250365,35.5199,0.7358,37.7121,29.1842,21.3443
2020-12-01,31993.4335,6006451070790.35,5654724909908,35.3915,0.7345,37.7121,29.168,21.3443
2020-11-30,31515.7362,5912584965916.57,5564711852912,34.8384,0.7222,37.7121,29.1656,21.3443
2020-11-27,32160.8098,6033702959880.711,5680559466337,35.5521,0.7362,37.7121,29.1631,21.3443
2020-11-26,31905.5382,5986890633196.312,5638706508412,35.2762,0.7325,37.7121,29.1566,21.3443
2020-11-25,31810.1074,5969630610961.331,5623919046685,35.1745,0.7305,37.7198,29.15,21.334
2020-11-24,32633.4052,6125890276110.08,5770918932916,36.0953,0.7538,37.7198,29.1497,21.334
2020-11-23,32796.7812,6151140820636.13,5799780111862,36.244,0.7598,37.7198,29.1493,21.334
2020-11-20,32318.3924,6062947931524.37,5705807085062,35.7244,0.7438,37.7198,29.1462,21.334
2020-11-19,32168.6691,6036466365529.379,5675973490257,35.5684,0.7373,37.7198,29.143,21.334
2020-11-18,31753.1972,5964491173901.019,5607984675118,35.1443,0.7304,37.7258,29.1349,21.3255
2020-11-17,32038.6366,6020201830448.18,5665461098732,35.4725,0.7365,37.7258,29.1268,21.3255
2020-11-16,32396.8479,6084646998063.369,5730433276018,35.8522,0.7475,37.7258,29.1228,21.3255
2020-11-13,31679.7848,5946888242555.568,5602771828859,35.0405,0.7283,37.7258,29.1189,21.3255
2020-11-12,32193.2225,6041391517630.499,5694569554994,35.5974,0.7384,37.7258,29.1135,21.3255
2020-11-11,32245.9897,6050164895696.52,5701633698350,35.6491,0.7414,37.7478,29.1081,21.3195
2020-11-10,32474.9455,6093928872965.609,5743204729041,35.9069,0.7487,37.7478,29.0956,21.3195
2020-11-09,32315.7025,6059946289976.38,5708414705344,35.7067,0.7434,37.7478,29.0831,21.3195
2020-11-06,31587.3049,5930897732522.75,5585549542917,34.9463,0.7279,37.7478,29.0811,21.3195
2020-11-05,31912.9706,5986887468485.31,5636870636847,35.2762,0.7343,37.7478,29.079,21.3195
2020-11-04,31407.2066,5884778355318.189,5538144421290,34.6746,0.7225,37.7726,29.0736,21.31
2020-11-03,31316.2265,5863192666531.239,5518861411611,34.5474,0.7187,37.7726,29.0682,21.31
2020-11-02,30955.2937,5808722001523.12,5464593123672,34.2264,0.7088,37.7726,29.0623,21.31
2020-10-30,30880.7856,5778640418159.559,5435528102151,34.1949,0.7084,37.7726,29.0563,21.31
2020-10-29,31693.5246,5903443535845.86,5552928361534,35.0425,0.7293,37.7726,29.0518,21.31
2020-10-28,31026.8721,5789381390066.65,5449306847595,34.4818,0.7178,37.7996,29.0474,21.3066
2020-10-27,30348.0949,5664949534829.84,5327232799674,34.3601,0.7137,37.7996,29.0428,21.3066
2020-10-26,30248.5585,5643813809815.062,5310529466116,34.2799,0.7114,37.7996,29.0381,21.3066
2020-10-23,30662.018,5738274111280.669,5408907160915,35.0071,0.7286,37.7996,29.0353,21.3066
2020-10-22,31371.7157,5867590530466.189,5527832662098,36.1332,0.7542,37.7996,29.0324,21.3066
2020-10-21,31311.3029,5855182201394.172,5512407033538,36.1055,0.7529,37.802,29.0306,21.2978
2020-10-20,31336.6882,5865212703670.99,5519014033234,36.1673,0.7559,37.802,29.0287,21.2978
2020-10-19,30616.0312,5730627539439.299,5389546854740,37.3312,0.7849,37.802,29.0196,21.2978
2020-10-16,31025.8664,5802946671919.971,5435364854661,37.8024,0.8002,37.802,29.0104,21.2978
2020-10-15,31299.0508,5857043457366.34,5486760908890,38.1548,0.8098,37.7996,29.004,21.2978
2020-10-14,31514.4676,5893380299639.6,5517876360596,38.3915,0.8147,37.7996,28.9976,21.2973
2020-10-13,31778.197,5944851543070.721,5562497287640,38.7268,0.8217,37.7726,28.9961,21.2973
2020-10-12,31528.3882,5899234735655.219,5525638574398,38.4296,0.8158,37.7478,28.9946,21.2973
2020-10-09,30212.1622,5650331026988.83,5289199970841,36.8082,0.7733,37.7258,28.9914,21.2973
2020-09-30,29636.4214,5555158078516.199,5199237055908,36.1882,0.7577,37.7258,28.9883,21.2973
2020-09-29,29462.3951,5513878781371.8,5161164284608,35.9193,0.7509,37.7478,28.9873,21.2907
2020-09-28,29382.9977,5500509326371.201,5153268248143,35.8322,0.7486,37.7478,28.9863,21.2907
2020-09-25,29192.6525,5467584064452.899,5114423349153,35.6177,0.7423,37.7478,28.9807,21.2907
2020-09-24,29062.7189,5442932121074.899,5090531948342,35.4571,0.7398,37.7478,28.975,21.2907
2020-09-23,29559.7724,5529476952493.2,5171540429399,36.0209,0.7527,37.7478,28.9718,21.2907
2020-09-22,29586.55,5533587779218.1,5179827782125,36.0477,0.7533,37.7726,28.9686,21.2903
2020-09-21,29775.7988,5568777670159.6,5211439851945,36.2769,0.7609,37.7726,28.9684,21.2903
2020-09-18,30261.9972,5656877574018,5292643407185,36.8508,0.773,37.7726,28.9681,21.2903
2020-09-17,29758.2735,5570241743032.7,5212859813295,36.2864,0.762,37.7726,28.9674,21.2903
2020-09-16,30485.5006,5710015843752.6,5345167136299,37.197,0.7822,37.7726,28.9667,21.2903
2020-09-15,31046.3957,5813492631696.9,5443610887365,37.8711,0.802,37.7996,28.9634,21.2791
2020-09-14,30945.3272,5798374721382.5,5430963945834,37.7726,0.8001,37.7726,28.9601,21.2791
2020-09-11,30757.0272,5765461773373.101,5394080682812,37.5582,0.7935,37.7478,28.9583,21.2791
2020-09-10,30293.1552,5677095451484.199,5304524184335,36.9825,0.7766,37.7478,28.9566,21.2791
2020-09-09,30013.5632,5617285244325.3,5245305850354,36.5929,0.7684,37.7478,28.9556,21.2791
2020-09-08,30771.8652,5762629046903.101,5376712429644,37.5397,0.792,37.7996,28.9545,21.2648
2020-09-07,31172.1045,5824963905300.301,5433974703966,37.9458,0.8047,37.7996,28.9527,21.2648
2020-09-04,32098.0538,6007336456260.102,5599930340819,39.1338,0.8268,37.7478,28.9509,21.2648
2020-09-03,32785.5767,6146377008896.9,5733806343328,40.0396,0.8482,37.7258,28.9413,21.2648
2020-09-02,32916.9255,6181887981878.199,5754642491499,40.2709,0.8579,37.7198,28.9317,21.2648
2020-09-01,32825.3099,6156910261314.599,5728405027635,40.1082,0.8528,37.7198,28.9299,21.2518
2020-08-31,32757.4628,6136519458466,5704807261212,39.9754,0.8465,37.7121,28.9282,21.2518
2020-08-28,32569.397,6108826927933.3,5668952571437,39.9102,0.8452,37.7113,28.9262,21.2518
2020-08-27,31615.5323,5956948883041.001,5540276254048,39.8009,0.8411,37.7084,28.9243,21.2518
2020-08-26,31189.6423,5876365853500.4,5462989972504,39.2625,0.8305,37.7055,28.9212,21.2518
2020-08-25,31242.5874,5878154352837.2,5461909836703,39.2744,0.8307,37.7055,28.918,21.2379
2020-08-24,30674.2643,5766409433617.299,5350663249024,38.5452,0.8194,37.6994,28.918,21.2379
2020-08-21,30156.7018,5675900146281,5263289445022,37.8742,0.8047,37.6912,28.918,21.2379
2020-08-20,29810.8805,5614102336510.6,5207480567137,37.4619,0.7924,37.6744,28.9115,21.2379
2020-08-19,30292.9343,5699209653529.8,5287691685059,38.1361,0.8118,37.6744,28.9051,21.2379
2020-08-18,30416.6968,5704437567431.7,5300302913257,38.1711,0.8129,37.6744,28.9022,21.2364
2020-08-17,30155.5582,5654537480491.699,5255606956637,37.8372,0.8048,37.6685,28.8994,21.2364
2020-08-14,29712.3764,5571461897692.5,5174653361600,37.2813,0.7894,37.6677,28.8931,21.2364
2020-08-13,29167.4438,5467139719633.201,5075888528036,36.5832,0.7727,37.6677,28.8868,21.2364
2020-08-12,29088.8921,5451435082844.8,5057882912115,36.4781,0.772,37.6677,28.8853,21.2364
2020-08-11,29493.7029,5529946419676.601,5120518260358,37.1212,0.7841,37.6685,28.8837,21.2363
2020-08-10,29371.9923,5499002826713.999,5096155093257,36.9135,0.7791,37.6685,28.8758,21.2363
2020-08-07,29340.8563,5491291079929.101,5095392208421,36.7911,0.7781,37.6685,28.8678,21.2363
2020-08-06,29628.4462,5537939474639.9,5136471255235,37.1037,0.7833,37.6685,28.8652,21.2363
2020-08-05,30243.4856,5646117171061.801,5236946367484,37.8284,0.8043,37.6685,28.8626,21.2363
2020-08-04,30066.3917,5613469271137.699,5207453236515,37.6097,0.7976,37.6685,28.8624,21.2307
2020-08-03,30171.6711,5625625393006.501,5219391974535,37.6912,0.8007,37.6685,28.8621,21.2307
2020-07-31,29960.433,5604754408826.8,5201378375505,37.5513,0.7969,37.6677,28.8618,21.2307
2020-07-30,29858.276,5586482386277.899,5183830854573,37.4289,0.7924,37.6677,28.8614,21.2307
2020-07-29,29685.3182,5553999121391.6,5153711419560,37.2113,0.7883,37.6677,28.857,21.2307
2020-07-28,29442.9693,5511774547767.8,5114778503536,37.1219,0.7857,37.6685,28.8527,21.2184
2020-07-27,28550.2476,5347257443470.801,4963867976710,36.0744,0.7636,37.6685,28.8496,21.2184
2020-07-24,28203.3216,5271934133844.3,4889036346397,35.5662,0.7503,37.6685,28.8465,21.2184
2020-07-23,29403.7432,5499599024922.2,5100742795999,37.1021,0.7848,37.6685,28.845,21.2184
2020-07-22,29371.5046,5489157341218.4,5082558260534,37.0317,0.7838,37.6685,28.8436,21.2184
2020-07-21,29067.8097,5445621432073.4,5038253708617,36.738,0.7787,37.6744,28.8432,21.1529
2020-07-20,28571.2532,5348359533475.5,4941160735722,36.0818,0.7645,37.6744,28.8429,21.1529
2020-07-17,28652.5658,5358730494834.7,4957924088260,37.7478,0.8025,37.6744,28.8335,21.1529
2020-07-16,28053.9564,5246486994575.999,4862363655887,36.9572,0.7829,37.6685,28.8242,21.1529
2020-07-15,30476.4568,5696915492856.599,5285966419634,40.1301,0.8522,37.6685,28.8215,21.1529
2020-07-14,30196.7323,5637559412621.699,5237666016299,39.712,0.8373,37.6685,28.8189,21.1294
2020-07-13,30249.6059,5648836714907.101,5252431129465,39.7914,0.8398,37.6677,28.8062,21.1294
2020-07-10,29053.3185,5428853089586.7,5046590300933,38.2418,0.8142,37.6676,28.7936,21.1294
2020-07-09,28945.5156,5399807981191.5,5018811538143,38.0372,0.8085,37.6625,28.7763,21.1294
2020-07-08,28499.6442,5317248300480.9,4944445511935,37.4556,0.7942,37.6523,28.759,21.1294
2020-07-07,28416.9475,5314890314479,4942974868084,37.439,0.7938,37.6625,28.7493,21.123
2020-07-06,27566.2442,5140933282840.1,4770784431756,36.2136,0.7704,37.6625,28.7396,21.123
2020-07-03,26617.1604,4976336025814.8,4621319399114,35.0542,0.7466,37.6625,28.7389,21.123
2020-07-02,26640.7035,4981367889797.299,4626154584088,35.0896,0.7472,37.6625,28.7383,21.123
2020-07-01,26041.3113,4868307520884.2,4513932762184,34.2932,0.7291,37.6625,28.734,21.123
2020-06-30,25195.3032,4715312533320.301,4372048896789,33.2155,0.6907,37.6676,28.7298,21.1195
2020-06-29,24951.2665,4674225569412.1,4337681337290,32.9261,0.6748,37.6676,28.7232,21.1195
2020-06-24,24860.0221,4649724658450.801,4321900908097,32.7791,0.668,37.6676,28.7165,21.1195
2020-06-23,24851.6718,4654880677408.2,4328840852739,32.8154,0.6698,37.6676,28.7164,21.1195
2020-06-22,24395.6725,4561248323245.8,4237377487405,32.1554,0.6387,37.6676,28.7164,21.1195
2020-06-19,24472.0926,4580840724645.899,4255816055973,32.2935,0.6459,37.6677,28.7127,21.1122
2020-06-18,23917.2393,4476578109199,4159383854569,31.5585,0.6087,37.6677,28.709,21.1122
2020-06-17,23722.6194,4438661196891.5,4127514238398,31.2911,0.5956,37.6677,28.7087,21.1122
2020-06-16,23739.8624,4444107245179,4133671184129,31.3295,0.5964,37.6677,28.7084,21.1122
2020-06-15,23499.2472,4397046825358.6,4087586465286,30.9978,0.5855,37.6677,28.7037,21.1122
2020-06-12,23824.232,4332194015504.7,4032073022403,31.679,0.6174,37.6685,28.699,21.1042
2020-06-11,23617.9538,4290425220205.101,3992715205528,31.3736,0.5998,37.6685,28.6976,21.1042
