时间,收盘点位,市值(元),流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点,PE-TTM 50%分位点,PE-TTM 20%分位点
2021-05-31,6728.99,12139771101357.27,10192887096823,25.5649,0.1605,49.5346,32.5808,26.3689
2021-05-28,6668.17,12031518564108.19,10103350301797,25.3369,0.1523,49.5346,32.5864,26.3742
2021-05-27,6685.41,12071786023171.764,10063177504840,25.4217,0.1555,49.5346,32.5872,26.3761
2021-05-26,6628.21,11969077231136.926,9980059365883,25.2054,0.1478,49.544,32.5879,26.3761
2021-05-25,6619.67,11950423530558.307,9967097273562,25.1662,0.1467,49.544,32.6054,26.3807
2021-05-24,6544.12,11821433781594.785,9856935246695,24.8907,0.1387,49.544,32.6229,26.3906
2021-05-21,6527.86,11797068852022.576,9810722537238,24.8394,0.137,49.544,32.6275,26.4174
2021-05-20,6548.71,11804570251075.008,9827551277891,24.8552,0.1373,49.544,32.632,26.4228
2021-05-19,6584.39,11865170023760.842,9881572880902,24.9828,0.1408,49.5609,32.6371,26.4228
2021-05-18,6599.6,11901171119499.13,9905382821022,25.0586,0.1429,49.5609,32.6422,26.4248
2021-05-17,6578.14,11845963635379.87,9854377912604,24.9424,0.1397,49.5609,32.6425,26.4329
2021-05-14,6525.8,11752271852052.912,9780074048116,24.7451,0.132,49.5609,32.6428,26.4391
2021-05-13,6439.03,11603833207920.46,9637798708938,24.4326,0.1226,49.5609,32.6485,26.4568
2021-05-12,6512.05,11739981941151.658,9757480573144,24.7403,0.1315,49.6423,32.6542,26.4568
2021-05-11,6456.04,11646592638521.87,9680393591786,24.5435,0.125,49.6423,32.6647,26.4595
2021-05-10,6475.99,11680410065177.816,9705476862663,24.6148,0.1287,49.6423,32.6752,26.4627
2021-05-07,6444.44,11616089044416.47,9648768168015,24.4792,0.1239,49.6423,32.6837,26.4723
2021-05-06,6489.35,11678654573373.736,9695470881485,24.5894,0.1274,49.6423,32.6923,26.4732
2021-04-30,6485.71,11647886674780.7,9669737724469,24.5264,0.1245,49.6704,32.6946,26.4732
2021-04-29,6491.93,11669995608434.285,9682475539956,24.5828,0.1263,49.6704,32.6968,26.481
2021-04-28,6489.74,11661784682836.275,9681035342396,24.9164,0.1364,49.6704,32.6983,26.4834
2021-04-27,6446.28,11575126653893.38,9611256825269,26.0737,0.179,49.6704,32.6999,26.5128
2021-04-26,6442.65,11567347960708.48,9604004795198,26.3528,0.1941,49.6704,32.7008,26.5165
2021-04-23,6462.76,11604946774419.8,9637021839739,27.0283,0.2226,49.8055,32.7018,26.5165
2021-04-22,6445.47,11575091350876.322,9615021527882,27.0791,0.2247,49.8055,32.7057,26.5165
2021-04-21,6420.26,11525216095155.15,9569508590822,27.2271,0.232,49.8055,32.7096,26.5165
2021-04-20,6428.54,11539180192359.922,9580842574047,27.4075,0.2419,49.8055,32.712,26.5165
2021-04-19,6425.26,11527016881495.162,9574287461767,27.3938,0.2411,49.8055,32.7145,26.5165
2021-04-16,6339.59,11386620310383.373,9459955017627,27.2965,0.2368,49.8873,32.7346,26.5128
2021-04-15,6276.46,11273842503332.184,9362914628997,27.147,0.2282,49.8873,32.7546,26.5128
2021-04-14,6277.21,11282806923343.797,9369508283351,27.2733,0.2341,49.8873,32.7641,26.5128
2021-04-13,6209.78,11159233071032.387,9263720713522,26.9779,0.2211,49.8873,32.7736,26.5128
2021-04-12,6226.42,11203895643556.158,9298745334001,27.1317,0.227,49.8873,32.7818,26.5128
2021-04-09,6335.24,11382833515826.965,9439732586620,27.6744,0.2516,49.9226,32.7899,26.4834
2021-04-08,6356.75,11419009204041.166,9464115035338,27.8183,0.2641,49.9226,32.7935,26.4834
2021-04-07,6348.08,11411629976566.098,9460745527967,27.7931,0.2604,49.9226,32.797,26.4834
2021-04-06,6343.1,11385594738671.523,9447954757309,27.7398,0.2576,49.9226,32.8021,26.4834
2021-04-02,6326.61,11350599888515.398,9424507767136,27.5964,0.2484,49.9226,32.8072,26.4834
2021-04-01,6311.66,11336045080709.979,9409755669873,27.5711,0.2473,50.039,32.8114,26.481
2021-03-31,6254.07,11238468981929.42,9323246531347,27.3364,0.2381,50.039,32.8156,26.481
2021-03-30,6280.36,11281128410846.475,9357614679050,27.6145,0.2483,50.039,32.8163,26.481
2021-03-29,6254.94,11232270337409.65,9321391787542,27.8147,0.2623,50.039,32.8171,26.481
2021-03-26,6251.79,11193805913208.854,9297836976470,27.6411,0.2488,50.039,32.8187,26.481
2021-03-25,6157.41,11019675587106.16,9157037154121,27.2861,0.2358,50.0818,32.8203,26.4732
2021-03-24,6142.54,11002587512315.69,9140312526669,27.2275,0.2324,50.0818,32.8295,26.4732
2021-03-23,6219.17,11132794425166.139,9259732007656,27.5698,0.2467,50.0818,32.8387,26.4732
2021-03-22,6305.69,11283988611479.578,9387756801671,27.9209,0.2688,50.0818,32.8413,26.4732
2021-03-19,6206.6,11097973160989.373,9238640112773,27.4476,0.2425,50.0818,32.8439,26.4732
2021-03-18,6273.86,11206074752757.172,9334271786834,27.7371,0.2556,50.1718,32.8453,26.4723
2021-03-17,6225.36,11112779476246.445,9257959877538,27.468,0.2429,50.1718,32.8467,26.4723
2021-03-16,6195.24,11064426518135.826,9222006176171,27.3982,0.2403,50.1718,32.8534,26.4723
2021-03-15,6173.87,11016063581713.686,9181881817334,27.2576,0.2337,50.1718,32.8602,26.4723
2021-03-12,6222.38,11087680221015.498,9245549632517,27.7972,0.2579,50.1718,32.8626,26.4723
2021-03-11,6213.83,11049141692846.883,9221365018807,27.7052,0.2522,50.2863,32.865,26.4627
2021-03-10,6062.26,10784555904136.936,9006650901851,27.0605,0.2252,50.2863,32.8653,26.4627
2021-03-09,6108,10857665270816.592,9067044357375,27.2401,0.2331,50.2863,32.8656,26.4627
2021-03-08,6256.41,11108535200332.332,9275644305795,27.8695,0.2637,50.2863,32.8685,26.4627
2021-03-05,6403.5,11349310196756.314,9467114293253,28.5886,0.3042,50.2863,32.8714,26.4627
2021-03-04,6401.99,11363620340933.848,9477202611026,28.6403,0.3078,50.2967,32.8772,26.4595
2021-03-03,6524.75,11567268760653.074,9648241035320,29.1535,0.3402,50.2967,32.8829,26.4595
2021-03-02,6433.33,11401417406056.97,9507986790383,28.6806,0.3103,50.2967,32.8877,26.4595
2021-03-01,6488.44,11474727409635.914,9570993054676,28.8659,0.3203,50.2967,32.8925,26.4595
2021-02-26,6364.35,11266999815299.256,9386703337346,28.3488,0.2878,50.2967,32.8977,26.4595
2021-02-25,6499.15,11514093467406.055,9591190264482,28.9705,0.3255,50.3535,32.9029,26.4568
2021-02-24,6536.19,11558109375455.365,9630253640573,29.0813,0.3346,50.3535,32.9152,26.4568
2021-02-23,6631.23,11715106346263.23,9753982777517,29.4763,0.3589,50.3535,32.9275,26.4568
2021-02-22,6657.06,11750231383817.752,9783512883151,29.5647,0.3651,50.3535,32.928,26.4568
2021-02-19,6703.48,11820654164333.658,9829518102475,29.7419,0.3789,50.3535,32.9286,26.4568
2021-02-18,6614.54,11679473149471.838,9710360425405,29.3866,0.3548,50.4393,32.9288,26.4391
2021-02-10,6525.17,11522031228874.223,9573177545818,28.9905,0.3278,50.4393,32.929,26.4391
2021-02-09,6457.88,11418231254429.059,9478737804269,28.7293,0.313,50.4393,32.9334,26.4391
2021-02-08,6323.16,11164283526167.557,9269966981149,28.0915,0.2783,50.4393,32.9378,26.4391
2021-02-05,6239.87,11015147714932.984,9116387489317,27.7163,0.2533,50.4393,32.9569,26.4391
2021-02-04,6328.79,11160255762085.203,9242186335738,28.0814,0.277,50.4588,32.976,26.4329
2021-02-03,6399.33,11285317542900.389,9351888286169,28.3961,0.2906,50.4588,32.9826,26.4329
2021-02-02,6454.79,11390933705511.771,9430487876658,28.6742,0.3094,50.4588,32.9893,26.4329
2021-02-01,6393.28,11282896792440.125,9339531113339,28.4022,0.2913,50.4588,32.9921,26.4329
2021-01-29,6346.14,11200367409386.693,9266186577495,28.1945,0.2817,50.4588,32.9949,26.4329
2021-01-28,6414.38,11320365152292.043,9367204073198,28.4965,0.2985,50.5253,33.0218,26.4248
2021-01-27,6557.16,11570309134803.365,9565244168294,29.1257,0.3349,50.5253,33.0487,26.4248
2021-01-26,6532.96,11536393088964.621,9537488164753,29.0403,0.3294,50.5253,33.0501,26.4248
2021-01-25,6645.31,11715619530903.73,9672206337970,29.4915,0.3579,50.5253,33.0515,26.4248
2021-01-22,6637.81,11706875535145.05,9657327817260,29.4695,0.3566,50.5253,33.0554,26.4248
2021-01-21,6622.5,11698122157977.154,9641239759052,29.4474,0.3555,50.5657,33.0593,26.4228
2021-01-20,6535.42,11546656595190.62,9524312880182,29.0662,0.3316,50.5657,33.061,26.4228
2021-01-19,6476.37,11447486393754.592,9436743613361,28.8165,0.3173,50.5657,33.0628,26.4228
2021-01-18,6514.46,11498895324429.87,9482078404532,28.9459,0.3227,50.5657,33.0641,26.4228
2021-01-15,6417.5,11321185060272.533,9311747052674,28.4939,0.2987,50.5657,33.0654,26.4228
2021-01-14,6439.89,11351426574359.38,9318706907317,28.57,0.3038,50.5696,33.0696,26.4174
2021-01-13,6496.91,11444462170047.766,9390444394616,28.8041,0.3165,50.5696,33.0739,26.4174
2021-01-12,6543.23,11518267193252.807,9452335149621,28.9899,0.3251,50.5696,33.0799,26.4174
2021-01-11,6455.4,11369600125597.314,9329933131725,28.6157,0.3061,50.5696,33.0859,26.4174
2021-01-08,6557.6,11551773218552.97,9479033572989,29.0372,0.3279,50.5696,33.0899,26.4174
2021-01-07,6538.12,11523831131868.219,9448659293517,28.967,0.323,50.5796,33.0939,26.3906
2021-01-06,6528.14,11508198366513.064,9434116468949,28.9277,0.3217,50.5796,33.0998,26.3906
2021-01-05,6539.73,11520881339058.373,9446561645951,28.9596,0.3224,50.5796,33.1056,26.3906
2021-01-04,6482.79,11416115945239.955,9353145974201,28.6962,0.3104,50.5796,33.1222,26.3906
2020-12-31,6367.11,11226435550988.762,9190775710304,28.2194,0.2837,50.5796,33.1387,26.3906
2020-12-30,6269.25,11045694679723.79,9052350817894,27.7651,0.2582,50.648,33.1404,26.3807
2020-12-29,6199.85,10934868832249.75,8955690511462,27.4865,0.2465,50.648,33.142,26.3807
2020-12-28,6244.48,11010072456984.52,9019911981294,27.6756,0.2521,50.648,33.1481,26.3807
2020-12-25,6278.5,11071717015239.498,9041101842629,27.8305,0.2637,50.648,33.1542,26.3807
2020-12-24,6205.22,10945401674507.781,8933440427420,27.513,0.247,50.648,33.1571,26.3807
2020-12-23,6307.6,11114815215981.33,9074053410209,27.9389,0.2692,50.688,33.16,26.3761
2020-12-22,6250.06,11022311385877.975,9001586559898,27.7063,0.2545,50.688,33.172,26.3761
2020-12-21,6398.6,11285400086621.656,9213178090821,28.3676,0.2894,50.688,33.1841,26.3761
2020-12-18,6291.92,11105622053628.904,9058538937522,27.9157,0.2679,50.688,33.1882,26.3761
2020-12-17,6308.9,11136572726763.574,9076534375030,27.9935,0.2724,50.688,33.1923,26.3761
2020-12-16,6235.44,11011764782855.246,8970821760148,27.6798,0.2533,50.7364,33.2047,26.3742
2020-12-15,6265.58,11062833339856.578,9005572169626,27.8082,0.2605,50.7364,33.2171,26.3742
2020-12-14,6259.02,11057167742325.453,8997528975984,27.7939,0.2591,50.7364,33.2182,26.3742
2020-12-11,6209.43,10511068327974.537,8846278235311,28.6889,0.3073,50.7364,33.2193,26.3742
2020-12-10,6320.1,10684618174843.094,8990215930009,29.1626,0.3331,50.7364,33.2219,26.3742
2020-12-09,6307.22,10662916423297.174,8975093233455,29.1034,0.3285,50.7447,33.2244,26.3689
2020-12-08,6423.65,10855419770085.22,9137589624495,29.6288,0.3626,50.7447,33.2301,26.3689
2020-12-07,6424.68,10865125861449.285,9144543411655,29.6553,0.3645,50.7447,33.2358,26.3689
2020-12-04,6464.73,10933408280929.86,9201527600613,29.8417,0.3767,50.7447,33.2391,26.3689
2020-12-03,6440.88,10895537368554.592,9162118060526,29.7383,0.3697,50.7447,33.2425,26.3689
2020-12-02,6434.98,10883029369367.26,9155320196676,29.7042,0.3666,50.7566,33.2454,26.3568
2020-12-01,6426.62,10857850046669.861,9142055614118,29.6354,0.3632,50.7566,33.2484,26.3568
2020-11-30,6320.94,10685016581224.81,8996075283525,29.1637,0.3336,50.7566,33.2536,26.3568
2020-11-27,6351.61,10738299977573.379,9033084953343,29.3091,0.3447,50.7566,33.2588,26.3568
2020-11-26,6334.3,10705235794566.354,9006022192965,29.2189,0.3392,50.7566,33.2704,26.3568
2020-11-25,6350.37,10720202039392.852,9018063105259,29.2629,0.341,50.7717,33.2821,26.3558
2020-11-24,6475.19,10931811029295.178,9195890993917,29.8373,0.3753,50.7717,33.2922,26.3558
2020-11-23,6472.93,10927647920721.816,9199013077126,29.8259,0.3745,50.7717,33.3023,26.3558
2020-11-20,6422.99,10839912908924.523,9119429409786,29.5865,0.3592,50.7717,33.3041,26.3558
2020-11-19,6360.6,10727359890189.826,9028263197173,29.2793,0.3429,50.7717,33.3059,26.3558
2020-11-18,6341.01,10701225219522.676,9004152517807,29.2079,0.3383,50.8652,33.3184,26.3451
2020-11-17,6336.94,10691678882167.986,9004829617955,29.1819,0.3363,50.8652,33.331,26.3451
2020-11-16,6387.37,10772413576283.996,9072050546027,29.4022,0.3477,50.8652,33.3336,26.3451
2020-11-13,6306.97,10634864493816.38,8930813387035,29.0268,0.3252,50.8652,33.3362,26.3451
2020-11-12,6315.49,10651002820552.592,8948763412420,29.0709,0.328,50.8652,33.3459,26.3451
2020-11-11,6294.61,10616117648687.844,8916521034191,28.9756,0.3221,50.8682,33.3556,26.3345
2020-11-10,6373.09,10735635470922,9007666357652,29.3019,0.3434,50.8682,33.3586,26.3345
2020-11-09,6421.65,10815821204466.932,9070975075366,29.5207,0.353,50.8682,33.3617,26.3345
2020-11-06,6301.25,10625710274554.898,8908634595931,29.0018,0.3242,50.8682,33.3631,26.3345
2020-11-05,6351.98,10705247162589.438,8976448990172,29.2189,0.3389,50.8682,33.3646,26.3345
2020-11-04,6234.16,10494622289860.408,8803622569622,28.644,0.3077,50.9909,33.3708,26.328
2020-11-03,6241.77,10507808680601.686,8812090345731,28.68,0.3093,50.9909,33.3771,26.328
2020-11-02,6143.12,10359779337823.008,8648156084335,28.276,0.2864,50.9909,33.3772,26.328
2020-10-30,6111.48,10295849171309.229,8605680731944,30.2791,0.3971,50.9909,33.3773,26.328
2020-10-29,6255.19,10528495983509.584,8804956371880,31.2048,0.4384,50.9909,33.3777,26.328
2020-10-28,6246,10505662281041.947,8788574789690,31.334,0.443,51.088,33.3781,26.3213
2020-10-27,6221.34,10453603294777.514,8748001300514,31.4086,0.4458,51.088,33.3856,26.3213
2020-10-26,6214.38,10433871353739.893,8736433836305,31.3565,0.4442,51.088,33.393,26.3213
2020-10-23,6213.26,10429883780593.715,8734696431171,31.6101,0.453,51.088,33.3933,26.3213
2020-10-22,6317.14,10596138589834.84,8867507395832,32.1993,0.4686,51.088,33.3936,26.3213
2020-10-21,6350.01,10650441188047.955,8911778993443,32.5409,0.4765,51.1137,33.3955,26.3101
2020-10-20,6423.11,10759597424320.432,9006356565018,32.8829,0.4866,51.1137,33.3973,26.3101
2020-10-19,6358.32,10654338213689.57,8916786363469,32.6422,0.4792,51.1137,33.41,26.3101
2020-10-16,6428.68,10790948809545.592,9025026464052,33.0739,0.4907,51.1137,33.4226,26.3101
2020-10-15,6460.04,10834801581908.38,9063524450935,33.2358,0.4945,51.1137,33.4265,26.3101
2020-10-14,6508.37,10912108571007.701,9130002096109,33.5705,0.5048,51.2869,33.4304,26.3065
2020-10-13,6551.4,10977286871345.81,9187952626547,33.783,0.513,51.2869,33.4265,26.3065
2020-10-12,6541.18,10953474431630.646,9166738560746,33.7097,0.5105,51.2869,33.4226,26.3065
2020-10-09,6357.97,10647819013213.06,8916578161988,32.7736,0.4831,51.2869,33.41,26.3065
2020-09-30,6192.5,10381005155296.602,8695594609240,31.9524,0.4641,51.2869,33.4226,26.3065
2020-09-29,6228.77,10433443218951.89,8742132215527,32.1138,0.4681,51.3694,33.4265,26.2921
2020-09-28,6178.47,10347991399377.1,8667764359655,31.8507,0.461,51.3694,33.4304,26.2921
2020-09-25,6236.89,10430430692718.799,8741182775433,32.1045,0.4678,51.3694,33.4345,26.2921
2020-09-24,6244.64,10438887797204.295,8746729917143,32.1305,0.4679,51.3694,33.4386,26.2921
2020-09-23,6392.03,10677718843064.4,8945423515137,32.8656,0.4857,51.3694,33.4395,26.2921
2020-09-22,6358.65,10622869574426.59,8892863542683,32.6968,0.4808,51.4841,33.4404,26.2875
2020-09-21,6445.96,10771481992267.498,8989465666122,33.1542,0.4917,51.4841,33.4418,26.2875
2020-09-18,6469.47,10805450872399.3,9024255307985,33.2588,0.4943,51.4841,33.4432,26.2875
2020-09-17,6367.02,10641652849679.506,8881906760261,32.7546,0.4824,51.4841,33.4489,26.2875
2020-09-16,6353.84,10621409878256.496,8865122131546,32.6923,0.4811,51.4841,33.4547,26.2875
2020-09-15,6387.88,10671566482038.496,8908378255889,32.8467,0.4848,51.4895,33.4561,26.2853
2020-09-14,6351.24,10605335082999.705,8855216082429,32.6428,0.4805,51.4895,33.4576,26.2853
2020-09-11,6311.97,10552392422882.994,8810275138772,32.4799,0.4764,51.4895,33.4634,26.2853
2020-09-10,6235.57,10421809659193.006,8708354724471,32.078,0.469,51.4895,33.4692,26.2853
2020-09-09,6349.22,10583339769853.705,8845552134449,32.5751,0.4788,51.4895,33.4744,26.2853
2020-09-08,6525.1,10865358967179.605,9055877993818,33.4432,0.4988,51.5261,33.4797,26.2842
2020-09-07,6478.81,10802083014903.49,9001642806409,33.2484,0.4932,51.5261,33.4817,26.2842
2020-09-04,6618.58,11044183016008.299,9196863585548,33.9936,0.516,51.5261,33.4837,26.2842
2020-09-03,6662.25,11129986271675.795,9265934427198,34.2577,0.5276,51.5261,33.4817,26.2842
2020-09-02,6717.56,11214433867231.203,9334611637196,34.5176,0.5362,51.5261,33.4797,26.2842
2020-09-01,6710.46,11204434908858.307,9331224184259,34.4869,0.5345,51.5566,33.4744,26.2812
2020-08-31,6668.43,11130159511781.402,9275925571720,34.2582,0.528,51.5566,33.4692,26.2812
2020-08-28,6691.21,11174628834676.994,9311188417646,34.1401,0.5237,51.5566,33.4634,26.2812
2020-08-27,6578.79,10986200908499.6,9153771626552,31.1151,0.44,51.5566,33.4576,26.2812
2020-08-26,6525.88,10901829307660.7,9088989320576,30.9219,0.4331,51.5566,33.4634,26.2812
2020-08-25,6652.55,11109744614706.998,9259660504899,31.6241,0.4574,51.6452,33.4692,26.2666
2020-08-24,6688.96,11159295114634.803,9310227116758,32.2218,0.4718,51.6452,33.4744,26.2666
2020-08-21,6643.94,11072586263719.1,9240475503062,31.8774,0.4653,51.6452,33.4797,26.2666
2020-08-20,6593.78,10993478346814.31,9175390975506,31.5566,0.4551,51.6452,33.4817,26.2666
2020-08-19,6666.27,11119465567924.596,9279379707385,31.8586,0.464,51.6452,33.4837,26.2666
2020-08-18,6789.4,11318530676175.1,9438567818966,32.5378,0.4778,51.7859,33.4875,26.2608
2020-08-17,6744.55,11226050816808.795,9370043892211,32.3256,0.4728,51.7859,33.4912,26.2608
2020-08-14,6623.56,11001200887403.506,9181520755552,31.8115,0.4629,51.7859,33.4994,26.2608
2020-08-13,6552.66,10884906923041.404,9080302745058,31.3739,0.4501,51.7859,33.5076,26.2608
2020-08-12,6528.4,10849163225384.8,9046018264361,31.2943,0.4472,51.7859,33.5098,26.2608
2020-08-11,6600.85,10973796732812.795,9147737730692,31.6571,0.4588,51.7889,33.5119,26.2602
2020-08-10,6725.3,11186060584213.598,9320769681096,32.507,0.4762,51.7889,33.5173,26.2602
2020-08-07,6688.88,11120176870840,9260113635080,32.3435,0.4727,51.7889,33.5226,26.2602
2020-08-06,6770.3,11229416575835.197,9358143429203,32.6752,0.4792,51.7889,33.5354,26.2602
2020-08-05,6772.84,11236424011287.504,9356322839651,32.7018,0.4797,51.7889,33.5482,26.2602
2020-08-04,6697.71,11121940565584.195,9261830761629,32.3774,0.4738,52.0334,33.5483,26.2598
2020-08-03,6739.81,11172917256503.201,9313372700825,32.5209,0.4766,52.0334,33.5484,26.2598
2020-07-31,6579.67,10918673657314.299,9080519349267,31.8214,0.4634,52.0334,33.556,26.2598
2020-07-30,6511.44,10813304867058.799,8954456921903,31.5217,0.4551,52.0334,33.5636,26.2598
2020-07-29,6530.27,10833459679512.91,8953807789451,31.5894,0.4573,52.0334,33.5705,26.2598
2020-07-28,6359.66,10560907191604.4,8733347740641,30.8186,0.4313,52.2118,33.5773,26.2403
2020-07-27,6298.74,10451530075376.902,8646571640246,30.4987,0.4166,52.2118,33.578,26.2403
2020-07-24,6283.98,10432044995163.496,8620943004695,30.4299,0.4131,52.2118,33.5787,26.2403
2020-07-23,6620.09,10981840013874.902,9072473891930,32.0336,0.4673,52.2118,33.5827,26.2403
2020-07-22,6620.69,10981495746664.596,9070782876850,32.036,0.4675,52.2118,33.5867,26.2403
2020-07-21,6563.32,10878360760178.805,8995927635817,31.7352,0.4615,52.2364,33.59,26.2387
2020-07-20,6526.83,10804815370362.8,8944504487011,31.5206,0.455,52.2364,33.5932,26.2387
2020-07-17,6344.59,10504258847632.502,8694299518254,30.6376,0.4237,52.2364,33.5953,26.2387
2020-07-16,6320,10458890296113.193,8656826779516,30.5052,0.4178,52.2364,33.5975,26.2387
2020-07-15,6638.84,10995225693374.994,9096783644970,32.0722,0.4679,52.2364,33.5995,26.2387
2020-07-14,6807.73,11243732241065.504,9299350555968,32.797,0.4784,52.26,33.6014,26.2374
2020-07-13,6899.52,11379249049714.094,9403743562393,33.1923,0.4877,52.26,33.6093,26.2374
2020-07-10,6676.44,11025100108571.998,9103807273163,32.1593,0.4689,52.26,33.6171,26.2374
2020-07-09,6693.75,11040094705585.006,9129105451874,32.203,0.4694,52.26,33.6244,26.2374
2020-07-08,6535.42,10779498259704.705,8916892316801,31.4429,0.4539,52.26,33.6317,26.2374
2020-07-07,6380.03,10533353954751.799,8703795034590,30.7249,0.4281,52.3096,33.6375,26.235
2020-07-06,6299.86,10401561457766.7,8597365976832,30.3405,0.4112,52.3096,33.6433,26.235
2020-07-03,6051.51,9999970785103.61,8255680765985,29.1691,0.342,52.3096,33.6436,26.235
2020-07-02,5975.28,9868259316111.404,8150724879769,28.7849,0.3222,52.3096,33.644,26.235
2020-07-01,5881.89,9719327951099.1,8017459264370,28.3505,0.2964,52.3096,33.6463,26.235
2020-06-30,5864.42,9692969299033.701,7990351534240,28.2736,0.2931,52.398,33.6485,26.2339
2020-06-29,5762.44,9531887253177.49,7859683093707,27.8037,0.269,52.398,33.6527,26.2339
2020-06-24,5789.09,9569017295171.701,7893236061934,27.9071,0.2755,52.398,33.6568,26.2339
2020-06-23,5804.34,9594780679929.803,7917451137675,27.9822,0.279,52.398,33.6604,26.2339
2020-06-22,5784.03,9554945608426.496,7884721782242,27.866,0.2739,52.398,33.664,26.2339
2020-06-19,5787.15,9575109694758.697,7896212807917,27.9249,0.2767,52.472,33.6649,26.2169
2020-06-18,5734.4,9482750177280.197,7822204665048,27.6555,0.2603,52.472,33.6658,26.2169
2020-06-17,5735.42,9487374029348.8,7820944763843,27.669,0.2609,52.472,33.67,26.2169
2020-06-16,5695.3,9425736143207.6,7760300803397,27.3927,0.2525,52.472,33.6743,26.2169
2020-06-15,5590.64,9249238342913.4,7619891426479,26.8798,0.2302,52.472,33.6846,26.2169
2020-06-12,5591.49,9315982568769.893,7760494629020,31.1871,0.4436,52.5543,33.6949,26.2149
2020-06-11,5589.1,9292623942442.105,7755855292770,31.1089,0.44,52.5543,33.6974,26.2149
2020-06-10,5615.24,9337512755726.803,7793076721636,31.2591,0.4454,52.5543,33.6998,26.2149
2020-06-09,5610.38,9329905363111.395,7784155251939,31.2337,0.4443,52.5543,33.7013,26.2149
2020-06-08,5575.3,9266244169013.598,7734161993403,31.0205,0.438,52.5543,33.7029,26.2149
