时间,收盘点位,市值(元),流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点,PE-TTM 50%分位点,PE-TTM 20%分位点
2021-03-15,4854.5476,14643136630197.598,10455251930746,8.2364,0.3388,11.886,8.9808,7.7312
2021-03-12,4843.1182,14555676849661.508,10408921329664,8.1872,0.3232,11.886,8.983,7.7312
2021-03-11,4803.3034,14449840042610.96,10296159588430,8.1301,0.3114,11.8942,8.9851,7.7299
2021-03-10,4696.0511,14159316843608.234,10093509165593,7.9666,0.27,11.8942,8.9858,7.7299
2021-03-09,4721.3376,14203931401387.26,10133662192881,7.9917,0.2768,11.8942,8.9864,7.7299
2021-03-08,4760.4053,14363864350159.232,10233902447275,8.0817,0.2988,11.8942,8.9865,7.7299
2021-03-05,4802.386,14519829541693.84,10334396647273,8.1695,0.3189,11.8942,8.9865,7.7299
2021-03-04,4832.9155,14555903247004.105,10368608712856,8.1898,0.3244,11.8949,8.9874,7.7294
2021-03-03,4870.2766,14665967691568.883,10446343171815,8.2517,0.3406,11.8949,8.9884,7.7294
2021-03-02,4759.4813,14212380926389.842,10169273443098,7.9965,0.2789,11.8949,8.9894,7.7294
2021-03-01,4801.196,14363571699204.8,10250122244466,8.0816,0.2983,11.8949,8.9904,7.7294
2021-02-26,4705.6248,14321161781057.902,10215935523982,8.0577,0.2917,11.8949,8.9907,7.7294
2021-02-25,4805.2054,14651072301738.45,10441902747728,8.2433,0.3388,11.8958,8.9911,7.729
2021-02-24,4737.7627,14314264862482.238,10203672392210,8.0538,0.2906,11.8958,8.9919,7.729
2021-02-23,4789.9579,14579280074531.66,10372793830988,8.2029,0.3281,11.8958,8.9927,7.729
2021-02-22,4826.0832,14531896853191.15,10352640279995,8.1763,0.3201,11.8958,8.993,7.729
2021-02-19,4774.448,14427420233874.412,10303819076821,8.1175,0.307,11.8958,8.9932,7.729
2021-02-18,4692.4479,14373634376591.879,10262673653882,8.0872,0.2996,11.8989,8.9934,7.7287
2021-02-10,4581.2664,14206567180581.537,10093848522569,7.9932,0.2791,11.8989,8.9935,7.7287
2021-02-09,4548.4678,14043337276712.73,10021358307731,7.9014,0.2556,11.8989,8.9939,7.7287
2021-02-08,4492.1841,14024724660270.48,10003849350369,7.8909,0.2537,11.8989,8.9943,7.7287
2021-02-05,4447.2495,13951021918539.537,9945836963103,7.8494,0.2405,11.8989,8.9944,7.7287
2021-02-04,4431.3025,13713708744429.49,9809138444221,7.7159,0.1973,11.9056,8.9946,7.7274
2021-02-03,4475.7413,13729308688995.55,9817803197279,7.7247,0.1986,11.9056,8.9959,7.7287
2021-02-02,4512.3273,13744676357241.05,9820334954177,7.7333,0.2023,11.9056,8.9972,7.729
2021-02-01,4482.1023,13740893714394.928,9812105091597,7.7312,0.201,11.9056,8.9982,7.729
2021-01-29,4431.6174,13619462429774.13,9718577427293,7.6629,0.1872,11.9056,8.9993,7.729
2021-01-28,4469.6817,13640963492502.342,9763395434060,7.675,0.1892,11.945,9.0002,7.729
2021-01-27,4533.9075,13786163446750.236,9862989674593,7.7567,0.21,11.945,9.0011,7.7294
2021-01-26,4530.2734,13686281525990.873,9793007660276,7.7005,0.1948,11.945,9.0012,7.7294
2021-01-25,4559.4781,13743232770441.363,9845706337860,7.7325,0.201,11.945,9.0013,7.7299
2021-01-22,4626.2076,13738587980245.357,9854321641258,7.7299,0.2001,11.945,9.0037,7.7299
2021-01-21,4676.9502,13958995810702.033,10001900951304,7.8539,0.2388,11.9551,9.0061,7.7294
2021-01-20,4656.5359,13944054541538.355,9982923571989,7.8455,0.2369,11.9551,9.0066,7.7294
2021-01-19,4663.3179,14086045516582.605,10052044335205,7.9254,0.2571,11.9551,9.0071,7.7294
2021-01-18,4638.6807,14001776959975.365,10022533663980,7.878,0.2465,11.9551,9.0074,7.7294
2021-01-15,4603.7158,13938839760306.242,9978670471338,7.8426,0.2362,11.9551,9.0076,7.7294
2021-01-14,4576.9088,13768223643531.45,9866438245652,7.7466,0.206,11.9654,9.0104,7.729
2021-01-13,4593.3933,13780533566984.117,9870125166217,7.7535,0.2077,11.9654,9.0131,7.729
2021-01-12,4600.2092,13684411184371.57,9817291471044,7.6994,0.1945,11.9654,9.0147,7.729
2021-01-11,4562.9926,13565893018191.229,9732538243982,7.6328,0.1831,11.9654,9.0164,7.7294
2021-01-08,4614.1771,13535870627802.842,9727843593109,7.6141,0.1809,11.9654,9.017,7.7317
2021-01-07,4600.7744,13426523324093.03,9635738243909,7.5526,0.1755,11.9721,9.0176,7.7317
2021-01-06,4632.2019,13323296383194.078,9561143914188,7.4945,0.1697,11.9721,9.0182,7.732
2021-01-05,4621.5191,13159951264590.281,9436710270433,7.4026,0.1596,11.9721,9.0188,7.7334
2021-01-04,4611.3054,13228028470967.611,9495969346799,7.4409,0.1642,11.9721,9.0195,7.7334
2020-12-31,4595.5919,13300755221331.46,9561275846635,7.4818,0.1675,11.9721,9.0202,7.7345
2020-12-30,4562.0025,13180812580014.19,9500033749279,7.4144,0.1611,11.9804,9.0209,7.7345
2020-12-29,4543.6309,13167598904047.701,9483533335808,7.4069,0.1601,11.9804,9.0215,7.735
2020-12-28,4582.1406,13208973439238.008,9522908622583,7.4302,0.1622,11.9804,9.0266,7.7366
2020-12-25,4612.8617,13179619921914.451,9476611580584,7.4137,0.1606,11.9804,9.0317,7.7386
2020-12-24,4580.1054,13141761095877.451,9444015610395,7.3924,0.158,11.9804,9.0324,7.74
2020-12-23,4622.761,13139177326850.82,9448851317790,7.3909,0.1577,11.9885,9.0331,7.74
2020-12-22,4620.2651,13103977387852.43,9420512631880,7.3711,0.1539,11.9885,9.0344,7.74
2020-12-21,4728.4945,13357675281724.828,9602666990560,7.5138,0.1686,11.9885,9.0358,7.7414
2020-12-18,4713.2918,13390245591346.81,9623821072021,7.5322,0.1703,11.9885,9.0363,7.7416
2020-12-17,4692.568,13433245974272.29,9648005276443,7.5564,0.172,11.9885,9.0368,7.7417
2020-12-16,4645.7717,13350875056279.73,9583400600290,7.51,0.1678,11.9908,9.0374,7.7417
2020-12-15,4664.899,13353619784324.48,9586397151125,7.5116,0.1679,11.9908,9.0379,7.7421
2020-12-14,4674.2224,13436754510322.105,9636229668272,7.5583,0.1715,11.9908,9.0388,7.7426
2020-12-11,4706.9426,14396202283643.06,10566619197670,8.0808,0.2885,11.9908,9.0397,7.7445
2020-12-10,4735.4139,14495073647781.525,10631142119010,8.1363,0.3023,11.9908,9.0403,7.7445
2020-12-09,4727.4821,14543179610215.6,10639382216788,8.1633,0.3064,11.9936,9.041,7.7426
2020-12-08,4786.7612,14636788899187.48,10708810612578,8.2159,0.3209,11.9936,9.0427,7.7426
2020-12-07,4800.9369,14762987496304.26,10774214153722,8.2867,0.3423,11.9936,9.0445,7.7426
2020-12-04,4849.947,15032923484090.24,10963025895228,8.4382,0.3782,11.9936,9.0459,7.7426
2020-12-03,4856.698,15174071863194.412,11050409294377,8.5175,0.3937,11.9936,9.0472,7.7426
2020-12-02,4891.2809,15275810871123.764,11131743052375,8.5746,0.4017,12.0192,9.0473,7.7421
2020-12-01,4883.2179,15281407964495.11,11136673631709,8.5777,0.4022,12.0192,9.0475,7.7421
2020-11-30,4817.8177,14995595942940.262,10936217805489,8.4173,0.3741,12.0192,9.0481,7.7421
2020-11-27,4871.0568,15126418024377.92,11062914007131,8.4907,0.3876,12.0192,9.0486,7.7421
2020-11-26,4837.0044,14752823835118.562,10817633484473,8.281,0.3414,12.0192,9.049,7.7421
2020-11-25,4856.1272,14640576755453.781,10751845411148,8.218,0.3222,12.0214,9.0494,7.7417
2020-11-24,4924.3242,14733026985102.55,10826609872428,8.2699,0.3364,12.0214,9.0495,7.7417
2020-11-23,4943.5634,14802181316121.38,10874353334165,8.3087,0.3484,12.0214,9.0496,7.7417
2020-11-20,4875.3424,14621029878865.285,10750445253121,8.207,0.3195,12.0214,9.0523,7.7417
2020-11-19,4850.4348,14668075579752.992,10770890187786,8.2334,0.3255,12.0214,9.055,7.7417
2020-11-18,4870.8953,14588385090704.162,10716142393861,8.1887,0.3138,12.0318,9.0554,7.7416
2020-11-17,4852.2649,14467336127090.2,10635963183103,8.1208,0.3004,12.0318,9.0557,7.7416
2020-11-16,4819.8287,14368321724231.488,10570746777495,8.0652,0.286,12.0318,9.0562,7.7416
2020-11-13,4721.1943,14274740574978.998,10503026826539,8.0127,0.2759,12.0318,9.0568,7.7416
2020-11-12,4752.8383,14473843235963.34,10641945451384,8.1244,0.3004,12.0318,9.0585,7.7416
2020-11-11,4726.2945,14545031601114.316,10684994972302,8.1644,0.3071,12.0432,9.0602,7.7414
2020-11-10,4705.1057,14423594378944.111,10612911988508,8.0962,0.2933,12.0432,9.0607,7.7414
2020-11-09,4720.2692,14420886451027.49,10625449765370,8.0947,0.2924,12.0432,9.0611,7.7414
2020-11-06,4644.214,14304768052653.467,10531398000810,8.0295,0.2786,12.0432,9.0632,7.7414
2020-11-05,4636.8434,14231141150688.346,10467487651523,7.9882,0.2695,12.0432,9.0653,7.7414
2020-11-04,4558.1244,14097865107421.766,10349737257402,7.9134,0.2504,12.0488,9.067,7.74
2020-11-03,4532.8826,13942143687113.58,10229624129162,7.826,0.2293,12.0488,9.0688,7.74
2020-11-02,4476.9854,13854069937469.365,10163213148406,7.7765,0.2109,12.0488,9.0691,7.74
2020-10-30,4433.7703,13750049944460.672,10055326999154,7.7,0.1915,12.0488,9.0694,7.74
2020-10-29,4502.0625,13841611178246.86,10131469224509,7.7529,0.2034,12.0488,9.0696,7.7414
2020-10-28,4478.5753,13811945900975.043,10097110867096,7.8963,0.2462,12.053,9.0698,7.74
2020-10-27,4479.0469,13890282513911.309,10137794429723,7.9443,0.2572,12.053,9.0698,7.74
2020-10-26,4495.5415,13940367170258.283,10171166445511,7.9734,0.2646,12.053,9.0698,7.74
2020-10-23,4488.6403,13983874003317.03,10199379379929,8.0002,0.271,12.053,9.0722,7.74
2020-10-22,4524.9512,14011327272570.178,10224526073353,8.0164,0.2747,12.053,9.0746,7.74
2020-10-21,4561.5778,14002322860028.941,10222842655185,8.0123,0.2738,12.0533,9.0747,7.74
2020-10-20,4576.6986,13871628339042.174,10129992004516,7.9375,0.255,12.0533,9.0747,7.74
2020-10-19,4572.3537,13931495680337.41,10141468517391,7.9718,0.2633,12.0533,9.0757,7.74
2020-10-16,4605.4378,13903552847202.97,10119205136276,7.9558,0.2591,12.0533,9.0767,7.74
2020-10-15,4593.67,13782695886174.586,10055390521255,7.8866,0.2453,12.0533,9.0769,7.74
2020-10-14,4612.2124,13726796808151.84,10020948261257,7.8546,0.2351,12.0569,9.0771,7.7386
2020-10-13,4612.9617,13756913908777.371,10046352478591,7.8719,0.2398,12.0569,9.0776,7.7386
2020-10-12,4603.8462,13769418433980.787,10038950791299,7.879,0.2429,12.0569,9.0781,7.7386
2020-10-09,4492.4739,13530185941192.82,9859411885525,7.7421,0.2021,12.0569,9.0787,7.7386
2020-09-30,4395.7497,13442252514058.898,9786576085439,7.6918,0.1902,12.0569,9.0794,7.7386
2020-09-29,4417.6347,13432871255007.799,9780813742767,7.6864,0.1889,12.0626,9.0802,7.7386
2020-09-28,4399.771,13499490144741.4,9823357145617,7.7246,0.1949,12.0626,9.0811,7.74
2020-09-25,4403.5915,13411904213905.4,9759669361790,7.6744,0.1874,12.0626,9.0813,7.74
2020-09-24,4429.3824,13450308482802.8,9797685016739,7.6964,0.1911,12.0626,9.0815,7.7414
2020-09-23,4514.7264,13603064619249.203,9919966019274,7.7838,0.2131,12.0626,9.0826,7.7416
2020-09-22,4508.2597,13634336128736.898,9942675281254,7.8017,0.2202,12.068,9.0837,7.7414
2020-09-21,4574.1727,13776625476298.504,10055953824785,7.8831,0.2416,12.068,9.088,7.7414
2020-09-18,4602.2442,13859142745738.502,10116602754349,7.9304,0.2503,12.068,9.0922,7.7414
2020-09-17,4532.6955,13635691331944.102,9953066876166,7.8025,0.2207,12.068,9.0937,7.7414
2020-09-16,4515.3066,13633050834369.3,9953663559882,7.801,0.2195,12.068,9.0951,7.7414
2020-09-15,4516.8913,13590573160824.098,9922130171918,7.7767,0.2102,12.0696,9.0954,7.74
2020-09-14,4496.2244,13551769495513.602,9887929562169,7.7545,0.2036,12.0696,9.0957,7.74
2020-09-11,4476.8604,13512506761234.496,9844503261287,7.732,0.1973,12.0696,9.0958,7.74
2020-09-10,4458.3036,13516849889692.902,9848321005640,7.7345,0.1981,12.0696,9.0959,7.7414
2020-09-09,4500.0898,13536728988664.102,9852275314148,7.7459,0.2015,12.0696,9.096,7.7416
2020-09-08,4569.3497,13670006930112.7,9954966245945,7.8221,0.2243,12.0722,9.096,7.7414
2020-09-07,4542.9461,13531092112067.797,9862577417231,7.7426,0.2009,12.0722,9.0966,7.7414
2020-09-04,4595.5079,13600020929572.3,9914860757917,7.7821,0.211,12.0722,9.0972,7.7414
2020-09-03,4608.6977,13666599128237.3,9965653529520,7.8202,0.2235,12.0722,9.0987,7.7414
2020-09-02,4615.7821,13675630976025.502,9960476052411,7.8253,0.2242,12.0722,9.1002,7.7414
2020-09-01,4619.7309,13744303959015.9,10009127461617,7.8646,0.233,12.0914,9.1011,7.74
2020-08-31,4610.9184,13736395664137.7,9993691877737,7.8601,0.2314,12.0914,9.1019,7.74
2020-08-28,4635.4796,13819858773796.102,10053934261269,7.4064,0.1631,12.0914,9.1027,7.74
2020-08-27,4555.3381,13619633053970.9,9906588127142,7.2893,0.1374,12.0914,9.1035,7.7414
2020-08-26,4528.4295,13630849007115.4,9914476155462,7.2861,0.1368,12.0914,9.1042,7.7416
2020-08-25,4605.1796,13734298322749.602,9988855992002,7.3414,0.1522,12.1084,9.1049,7.7416
2020-08-24,4608.7511,13746106919503.6,9998203701708,7.3493,0.1543,12.1084,9.106,7.7417
2020-08-21,4582.3947,13746262775987.602,9994426089610,7.341,0.152,12.1084,9.1072,7.7445
2020-08-20,4586.651,13715176532796.1,9975749978683,7.3241,0.1474,12.1084,9.1081,7.7501
2020-08-19,4621.7577,13833781966649.701,10057400815649,7.3853,0.1588,12.1084,9.1091,7.7503
2020-08-18,4666.2255,13934109893664.498,10135781595969,7.4379,0.1633,12.1178,9.1091,7.7503
2020-08-17,4658.8365,14030392759938.299,10206767496907,7.4893,0.1683,12.1178,9.1092,7.7509
2020-08-14,4563.8757,13765470308871.8,10018727299240,7.3478,0.1529,12.1178,9.1113,7.753
2020-08-13,4529.9908,13643978730073.502,9926029349201,7.2826,0.1369,12.1178,9.1134,7.7554
2020-08-12,4513.0017,13666198272778.8,9938113409167,7.2944,0.1403,12.1178,9.1135,7.7555
2020-08-11,4541.7668,13660189993928.3,9923797932110,7.2929,0.139,12.1192,9.1136,7.7555
2020-08-10,4587.9794,13682669925137.598,9942890404015,7.3064,0.1437,12.1192,9.1139,7.7557
2020-08-07,4529.1729,13574507408184.203,9859441690954,7.2484,0.1293,12.1192,9.1143,7.7587
2020-08-06,4564.0939,13662056982859.104,9926999260425,7.2947,0.1398,12.1192,9.1167,7.7601
2020-08-05,4565.9072,13638135125058.4,9900140895537,7.2822,0.1365,12.1192,9.119,7.7602
2020-08-04,4568.5499,13761829373997.201,9995263879437,7.3483,0.151,12.1195,9.1195,7.7602
2020-08-03,4555.7665,13584856531216.799,9875272446309,7.2538,0.1315,12.1195,9.12,7.7622
2020-07-31,4468.8955,13478760816938.7,9792528417766,7.1961,0.1184,12.1195,9.1208,7.7636
2020-07-30,4431.1343,13471548116416.902,9783581277158,7.1923,0.1174,12.1195,9.1216,7.7661
2020-07-29,4433.8222,13561707838278.1,9853601022452,7.2404,0.1255,12.1195,9.1224,7.7665
2020-07-28,4361.5218,13393976302476.803,9722804271578,7.1509,0.1084,12.1258,9.1231,7.7665
2020-07-27,4320.2699,13339874111313.701,9684251043787,7.122,0.1044,12.1258,9.1236,7.7673
2020-07-24,4331.9042,13359058622928.598,9689457117028,7.1322,0.1054,12.1258,9.1241,7.7679
2020-07-23,4499.9809,13690201784866.803,9932930693876,7.309,0.1413,12.1258,9.1251,7.7682
2020-07-22,4553.9856,13827822797366.994,10024661225798,7.3824,0.1535,12.1258,9.1262,7.7687
2020-07-21,4558.6545,13863977019276.6,10048818071383,7.4017,0.1559,12.1356,9.1262,7.7687
2020-07-20,4568.2735,13942117517856,10104566948798,7.4435,0.1593,12.1356,9.1263,7.7691
2020-07-17,4378.3546,13563900663061.201,9818708355528,7.2415,0.1255,12.1356,9.1265,7.7701
2020-07-16,4355.2638,13539362441536.8,9804208606733,7.2284,0.1225,12.1356,9.1268,7.7716
2020-07-15,4498.9915,13773418896663.598,10000319152181,7.3534,0.149,12.1356,9.1279,7.7732
2020-07-14,4584.5846,14020503523652.203,10179598631581,7.4853,0.1612,12.1607,9.129,7.7732
2020-07-13,4608.9599,14187494053276.1,10290209880794,7.5745,0.166,12.1607,9.1305,7.7733
2020-07-10,4487.6148,14120877948586.998,10223662486385,7.5389,0.1644,12.1607,9.132,7.7769
2020-07-09,4592.6054,14730161931521.805,10609528943135,7.8642,0.2228,12.1607,9.1335,7.7786
2020-07-08,4556.2766,14797448271060.3,10644786092305,7.9001,0.2313,12.1607,9.135,7.7786
2020-07-07,4503.7753,14822366498843.104,10660026569468,7.9134,0.2335,12.1865,9.1353,7.7769
2020-07-06,4526.0218,14907266980944.201,10729357795982,7.9587,0.243,12.1865,9.1356,7.7769
2020-07-03,4298.9479,13932691893937.502,10050961732934,7.4384,0.1576,12.1865,9.1378,7.7769
2020-07-02,4256.9824,13674241773853.201,9881119913021,7.3004,0.1399,12.1865,9.1401,7.7786
2020-07-01,4162.9478,13413688573444.2,9694476064667,7.1613,0.1111,12.1865,9.141,7.7794
2020-06-30,4089.5372,13171072398267.098,9500224756787,7.0318,0.0938,12.2016,9.1419,7.7794
2020-06-29,4060.7957,13242540590276.102,9559111159089,7.07,0.0972,12.2016,9.142,7.7795
2020-06-24,4082.3144,13288271866952,9598117392522,7.0944,0.101,12.2016,9.142,7.7813
2020-06-23,4083.4126,13182521726712.201,9523974010884,7.0379,0.0942,12.2016,9.1427,7.7818
2020-06-22,4083.9572,13223030204232.4,9548278479452,7.0595,0.096,12.2016,9.1434,7.7822
2020-06-19,4115.0278,13289917296255.898,9605879425670,7.0953,0.1008,12.2082,9.1445,7.7822
2020-06-18,4108.186,13247605736508.902,9570904043764,7.0727,0.0971,12.2082,9.1457,7.7826
2020-06-17,4076.7745,13258858878993.604,9571511248820,7.0787,0.0974,12.2082,9.1458,7.7839
2020-06-16,4070.1585,13260694285765.502,9546342955782,7.0791,0.0975,12.2082,9.1458,7.7877
2020-06-15,4001.99,13119670370713.598,9435686068103,7.0038,0.0931,12.2082,9.1464,7.7934
